"controle_review_curto","controle_review_longo","controle_nota","controle_nota_url","controle_selection1"
"Melhor compra","O Fire tv foi minha melhor compra, não me arrependo, vale muito a pena por tudo que oferece, praticamente não tem delay, reprodução em full hd, chegou em 8 dias, isso pq quando comprei não tinha em estoque. Mais emfim, comprem é maravilhoso.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3S172REO7HFTQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 17 de outubro de 2021"
"Daria uma nota 4/10, considerando as expectativas de um serviço Amazon e o preço","Trava o tempo inteiro, desconecta, além de não ter disponibilidade de download de diversos streaming disponíveis no mercado. Passo mais tempo reiniciando o fire ou o app que estou assistindo do que de fato assistindo alguma coisa.","2,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RHW3QR2NXWRHN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 23 de dezembro de 2021"
"Excelente custo benefício, porém demorou muito pra chegar","comprei na promoção antes da black friday, mesmo assim o produto foi entregue dias depois da data limite, achei meio que irresponsabilidade. Entretanto o produto é excelente, facil de configurar e instalar. atendeu as expectativas","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RKKJE7IGR4RQ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 13 de dezembro de 2021"
"Controle","O produto é maravilhoso mas em três meses o controle simplesmente parou de funcionar, sacanagem.","2,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2JCDW8ZAFJVS9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de março de 2022"
"sincronização do som","Eu gostei muito, o controle é super rápido. Não tem glopo Play, cahei ruim essa parte. Tinha visto em um comentário anterior a não sincronização de aúdio em TV PHILCO 2019, e infelizmente a minha não pareou, utilizo ainda o controle da tv para volume. De resto, a experência é muito boa.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RZDBE6IRS4VA1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 25 de fevereiro de 2022"
"cumpre o que promete, melhor do mercado.","Muito legal, rápido e eficiente, além de ótimo custo-benefício. A parte negativa fica apenas para a amazon, que me vendeu um produto por 370 e no outro dia estava 100 reais mais barato. Mas dizem que é só azar msm rsrsrs
Vale a compra, recomendo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2YWF6PNKU9J6J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 22 de dezembro de 2021"
"SENSACIONAL","Se você procura um dispositivo para transformar qualquer monitor ou TV antiga em Smart, compre sem pensar o FireTV.
Obs.: Até a presente data a GloboPlay não disponibilizou o aplicativo no FireTV, então se a sua intenção é utilizar esse serviço, este aparelho não te atenderá.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RT87TC6N7FTUU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 17 de agosto de 2021"
"Muito fácil de instalar, fácil de configurar, e de conectar com todos serviços de Streaming.","Muito fácil de instalar, fácil de configurar, e muito simples conectar com todos os serviços de Streaming, Disney+, Netflix, Telecine, Spotify, etc. Show! Agora tenho todos os serviços, incluindo o Amazon Prime, em um único controle, e com comando de voz. Maravilha mesmo !!","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3FR1A6026H70D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de outubro de 2021"
"Amei!","O produto é muito bom! Muito fácil de instalar, não consegui conectar o controle para manusear funções da própria televisão (como volume), mas creio que é por que minha tv é bem antiga. Muito satisfeita com o produto, vale muito a pena para transformar a tv normal em smart.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RFFHH9DRKMW26/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 7 de julho de 2021"
"Sensacional","Deu um UP na minha TV de 5 anos. A velocidade dele é incrível na troca de programas e navegacao. Da pra reconfigurar sim o controle qdo troca de aparelho de TV. E por ultimo, o Directv Go roda com perfeiçao na tv que fica a 15 metros do roteador e pega super bem o sinal 5G.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RQYYYXM080JBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 3 de outubro de 2021"
"Realmente funciona muito bem.","Contras. Pouca memória depois de configurado resta somente 2,9gb para instalar outros aplicativos. Vem com Android 7.2 já estamos no 11. Muito lento na inicialização.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RGY9X2UQZP9A8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 2 de dezembro de 2021"
"Prático, fácil e útil.","Gostei da facilidade em encontrar os app e da facilidade em instalar
Bastou colocar na TV, conectar na Internet e seguir o passo a passo.
A Alexa funciona muito bem.
Não tive nenhum tipo de dificuldade. Estou muito satisfeita.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R32K2AIANWO38S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 23 de fevereiro de 2022"
".uito complicado","Configuração complicada e o Android dele vem atrelado a Amazon uma dificuldade pra encontrar a loja de aplicativos não gostyai doei pra minha filha preferi ficar com o mi stik e ele tem mais memória disponível","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1S029RGW7STIW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de dezembro de 2021"
"Não consegui instalar","Não usei ainda
Quando chega na hora de configurar o controle não aumenta e nem diminui o volume aí não configura nada e ainda aparece uma tela para achar a marca da TV e ainda não a minha marca buster!
Concluindo a 3 dias com o aparelho 3 sem poder usar.
Oq faço devolvo?","1,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2YNPWYK4ZKNZC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de dezembro de 2021"
"Ótimo recurso para quem quer uma smart TV","A função controle remoto, é muito útil e evita ficar usando vários controles, a função Alexa, é indispensável para quem tem pouca afinidade com tecnologia. Minha mãe agora consegue usar todos os recursos sem nenhuma dificuldade.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R36ZX0O7INHH6R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 3 de outubro de 2021"
"Muito top","Uma solução exelente para carregar seus streaming nas viagens.
Tem um defeito grave que é não funciona todos os app por exemplo globoplay e hbo max","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3LIP86NFNL0Y2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 3 de outubro de 2021"
"Excelente","Gostei muito. Fácil de usar e integra com a Alexa. Já pretendo compra outro para a TV do quarto","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R8387ON5MTSXE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 21 de fevereiro de 2022"
"Funciona muito bem com os aplicativos que tem na loja da Amazon","Eu gostei da facilidade de instalar e da Alexa, mas a loja da Amazon precisa disponibilizar os aplicativos do HBO Max e da Globoplay para que seja imbatível.","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RK3Q3FNYV3F2S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 15 de fevereiro de 2022"
"Trasformou minha tv","Deixou a tv super rápida, com uma quantidade incrível de aplicativos, pontos negativos é a falta da HBO na loja (é preciso baixar de outras formas) e no meu caso o fire tv travou algumas vezzes ja, sendo necessário reiniciar pra que volte a funcionar (motivo desconhecido).","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1CU7LCLP77L9P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 25 de dezembro de 2021"
"Gostei muito 👍","Pratico e muito fácil de instalar gostaria muito de testar o top de linha e usar vejo que tem vários modelos e preços ,recomendo e daria uma dica ,indicaria fazer um pacote com assinatura prime pra sair mais enconta o valor salgado pagando só o aparelho. Uma dica gostei 👍","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1YFLZVR7I0W6S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de janeiro de 2022"
"FireTV","É simplesmente perfeito, conectei o aparelho em poucos minutos, simples de usar, ele funciona muito rápido, o comando por voz é ótimo, a imagem e velocidade é ótima em todos os aplicativos: prime vídeo, Amazon música, YouTube e Netflix. A entrega chegou em 2 dias, melhor investimento!!","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3B9E0F5BD2OTO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de janeiro de 2022"
"Excelente","Ótimo produto, material de qualidade , controle remoto muito responsivo, altamente recomendável","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R665D4DNQES7H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 24 de fevereiro de 2022"
"Integração é a palavra","Estou totalmente surpreso e satisfeito com o produto. Tenho uma tv que não era smart e o Fire Tv Stick foi a salvação.
Tenho um echo dot 3 e eles trabalham como se fossem um dispositivo.
(Esse é o único aparelho que tem o Paramount+, o que é bem-vindo por demais.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RG67KAV1XOFK7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 18 de fevereiro de 2022"
"Produto bom porém Amazon tem no que melhorar","Produto muito bom! Porém a demora na entrega atrasou o presente do meu namorado. No momento da compra estava escrito que me entregariam na mesma semana. Pouquíssimas opções de forma de pagamento também. Deveria ter pix, picpay, mercado pago. Só cartão de crédito e boleto é muito pouco","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1W0AW7ISQE3VL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 15 de junho de 2021"
"Produto maravilhoso.","O FireStick é um produto muito bom. Funcionalidades com ótimo desempenho. O controle é de boa qualidade. 100% eu recomendo a compra. A única coisa que não gostei é realmente não funcionar o GloboPlay nele mas espero que a partir do dia 29/06 o HBO Max funcione. Pode comprar sem medo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2AQNBT4I04VVH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de junho de 2021"
"Produto muito bom","O produto é muito bom, repleto de aplicativos para se utilizar na TV. OS comandos da Alexa funcionam bem. O principal uso é a visualização das câmeras de vigilância da DLINK na televisão. Senti falta apenas de opção para comandar os aplicativos direto do telefone (como o chromecast).","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1SYFKAMYBQ51L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 15 de maio de 2021"
"Produto confiável","Eu gostei muito desse produto porque me dá varias alternativas para ver filmes.
Alem disso verifiquei que é muito confiável e tem conexão muito boa com respeito a rede Wireless, ficando conectado em perfeita ordem não tendo que me cadastrar quando deixar muito tempo sem utilizar","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R29TR2GUE6BK09/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 28 de dezembro de 2021"
"Muito bom, mas não tem HBO","Eu achei o dispositivo muito bom e consigo controlar por vóz usando o echo show. O ruim é que não tem aplicativo do HBO Max ainda.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1BWJSG87MOOF2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 5 de julho de 2021"
"PRODUTO EXCELENTE","Foi minha primeira compra na Amazon e estou extremamente satisfeita com tudo. Comprei no dia 01/08, o prazo era de 18 dias, mas recebi o produto no dia 06/08. O aparelho é super fácil de instalar, rápido, a Alexa funciona de forma fluida e não precisa utilizar dois controles. Super indico esse aparelho, é simplesmente perfeito.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1LN0X1R441UEX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 10 de agosto de 2021"
"Excelente, 100% funcional.","Gostei muito do produto, atendeu minhas expectativas, tive uma pequena dificuldade na instalação, mas nas perguntas consegui resolver meu problema. Recomendo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R33RRVY8HHAL0O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 10 de dezembro de 2021"
"Recomendo, mas poderiam rever a compatibilidade com apps disponíveis no país.","O aparelho é muito bom, creio que o melhor do mercado. Mas, decepciona um pouco por conta de não aceitar apps que são muito utilizados no Brasil, como: canais Globo e Globoplay.
Espero que não deixe de “rodar” os apps que são atualmente utilizados.","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1UDVX9FTQFPWA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 15 de julho de 2021"
"Simplesmente muito bom","É o segundo aparelho que compro o primeiro foi o lite e agora este que tem o botão de volume e o de desligar a televisão ficou bem legal mas ambos são ótimos meu streaming aqui no sítio é maravilhoso minha internet também é 200 mega então roda tudo bem fluído","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2LIMKJDT2HDJU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 25 de janeiro de 2022"
"Muito prático e conveniente para a TV","O fire sitck é muito prático e funciona bem para transformar uma TV comum em uma TV smart. A instalação e o funcionamento são bem simples.
O único ponto negativo é que o controle não funciona para controlar minha TV (marca H-Buster), ele funciona apenas para o fire stick mesmo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1RXG6IOMFTTLD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 13 de dezembro de 2021"
"Ótimo produto, péssimo transporte!","Ótimo produto, mas se você está pensando em comprar para presente, o transporte é péssimo! Caixa lacrada, porém completamente avariada, se for para uso próprio ok, mas para presente (meu caso), vou ter que comprar outra coisa!","2,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3AZG9XBA6U2ZR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 7 de dezembro de 2021"
"O melhor","Minha tv é antiga e não era smart! Agora ela está completamente viva novamente! Mesmo ela não sendo 4k ganhou aí mais uns 5 anos de vida 😍😍😍 .... E usando os tutoriais do YouTube, instalei HBO Max, Oi Play, Globo play e até o Stremio hahaahahhahhahaah ...","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1V5O4AH3RXJQ9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 21 de fevereiro de 2022"
"Era tudo o que eu precisava e mais um pouco.","Ainda não usei muito a integração com a Alexa, talvez por falta de costume, mas o controle me atendeu muito bem. Todos os após que eu queria tinha na loja e a HBO foi fácil de baixar e instalar.
Gostei da possibilidade de criar usuários. Estou adorando!","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1GQC8EWCBG1RA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 16 de dezembro de 2021"
"Ótimo, recomendo.","Um outro mundo, outra história, fácil, prático, recomendável, tem muito e mais. Valeu a compra.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RI2ZK8SED3MTN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 15 de maio de 2021"
"Parece uma Ferrari sem gasolina","Cadê o Globo Play e o HBO Max? Parece um dispositivo cheio de prosperidade e com sistema operacional rodando liso. Mas não é isso que entrega na prática. Quase atingindo o nível decepção aqui em casa.","1,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2LTKMFMHHTT9V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 16 de julho de 2021"
"Resolveu meu problema","Tenho TV LG que não possui Discovery +. O Fire stick resolveu esse problema. Alem disso o comando por voz pela Alexa facilitou mais ainda.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RRV3LTHI36EDD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 30 de dezembro de 2021"
"Excelente produto, melhor entrega do Brasil","Eu já tinha um firestick em uma TV, comprei outro com controle de TV e é excelente tudo funciona muito bem, a entrega foi feita em um dia útil, comprei na sexta-feira 29 de novembro recebi na segunda-feira, parabéns a Amazon.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3KD5WA9Q93PUE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de dezembro de 2021"
"Produto excelente.","Vários aplicativos para instalar, rápido, sem demoras para entrar e iniciar um filme. Super fácil de instalar.
Caixa muito boa, o produto vem muito bem acondicionado. Recomendo a todos.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1TX36H419983Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de dezembro de 2021"
"Bom aparelho e Alexa bem lenta","Tive um probleminha. Toda vez que rodava um vídeo do YouTube ele reiniciava. Por fim era a extensão que estava bugando alguma coisa,sem ela funcionou perfeitamente.
Sobre a Alexa, vale a pena pegar o encho dot pq a versão do fire stick tv deixa bastante a desejar.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3AEMHOVPL2VPG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 18 de janeiro de 2022"
